parent_id,id,comment,user_id,written_at,updated_at,depth,ranks_up,ranks_down,best_score,user_reputation,replies_count
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tiqS1XkG4jffTadBXmjBVLfh6K,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tisTsfoXu0VfXSoxJZVw2d5kr4,"Trump nominated three of the nine members, and the Senate approved all three of them.",u_iBAyWzREfyp3,2025-03-01 10:23:59,2025-04-03 06:17:31,4,3,1,530,396780,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2th81iO9uISLnk13U0fVv4UYXeb,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tisJuizySDdD1CbjEXyGYfPp6v,"You can't be serious, Pepperman!",u_iBAyWzREfyp3,2025-03-01 10:22:40,2025-03-02 05:06:57,2,5,1,476,396780,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2th81iO9uISLnk13U0fVv4UYXeb,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tj1817YCW40CxjuRrDOX6abPpj,Ever finish high school?,u_sqYUHifjqQIg,2025-03-01 11:35:06,2025-03-01 17:42:52,2,3,1,441,82300,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tiqN6Xn2fd1TEXHICMMIrN02pU,"No ;) first amendment my friend. Your harassers can do that to block planned parenthood’s, personally accounting young girls.We are just warning friends and neighbors of the incoming not zees.I would die to protect others from the criminal ICE agents ",u_nxzHsXdLe7S2,2025-03-01 10:06:39,2025-04-03 06:16:22,1,2,6,400,2780,3
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tiqN6Xn2fd1TEXHICMMIrN02pU,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tj1YAfJFcaIIHCyMt9VbJ9YZGf,"Internet tough guy. Lol. They are not your friends, neighbors or fellow citizens. In most cases you can’t understand the language they speak. It’s not like you allow them to live in your house, feed them or cloth them. You for sure don’t sponsor them. Just blabbering away.",u_sqYUHifjqQIg,2025-03-01 11:38:34,2025-04-03 06:16:42,2,5,2,509,82300,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tiqN6Xn2fd1TEXHICMMIrN02pU,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tishAwBM6jGCvwK6kDfkvRohMi,"What makes ICE agents criminal, Kyle? They are arresting and deporting lawbreakers, making our country safer!",u_iBAyWzREfyp3,2025-03-01 10:25:45,2025-04-03 06:16:50,2,5,2,487,396780,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tiqN6Xn2fd1TEXHICMMIrN02pU,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tjjf2l6CdK4yZr13Af79Rr2zDK,Well lets just hope you do before one of them cause a serious crime.,u_8VIYNWm7KRwY,2025-03-01 17:41:17,2025-03-01 17:42:08,2,0,0,324,8180,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tifrlYeqJ2hWzqPsUGL33IgZBa,...........and then you woke up and cracked a law book. Woke up and studied LAW instead of waking up with a hrd on......who can we hurt today!,u_4ORgYGQhvD2F,2025-03-01 08:40:16,2025-03-01 14:25:26,1,0,3,314,415310,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgDqfkXySDZzvth5h3eq3Q9jXB_r_2tjsgpx3ed7F6w4G9ddc4oYvaWj,The die hards will never give up ,u_y59spz2Ru5Zw,2025-03-01 18:55:31,2025-03-01 18:56:21,1,0,0,282,17170,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl,"Legally, this would be known as aiding and abetting and/or interfering with law enforcement in the conduct of their official duties.  It is a crime.  Criminally punish them.",u_8YP7dsf9XeqH,2025-02-28 08:36:44,2025-04-03 06:15:38,0,341,43,841,49030,26
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tfwek2D8dgBfN5UGoKVmINrI04,Obstruction of justice may fit the bill too.,u_p4npIYZMjDfa,2025-02-28 09:28:53,2025-03-01 21:32:21,1,28,13,620,268950,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tfwek2D8dgBfN5UGoKVmINrI04,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgFiPQSZlCu4stZwMEXWEvbXNK,How is that different than using a bullhorn to scream at women to try and stop them from legally entering Planned Parenthood buildings?,u_7yavLDQTPMrD,2025-02-28 12:05:36,2025-03-01 14:25:47,2,5,7,493,123970,3
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgFiPQSZlCu4stZwMEXWEvbXNK,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgOM7ouRlCn2sazc7VnSZVmmI3,You don't see the difference?  Its more like using a bullhorn to alert bank robbers that the police are on the way.  ,u_cOM00Va9v5Gr,2025-02-28 13:16:39,2025-03-01 14:25:51,3,6,3,537,98270,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgFiPQSZlCu4stZwMEXWEvbXNK,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tghOdbXzV1MMGU7gwDWLlqUtXJ,big difference if both parties are here LEGALLY,u_iwDCrAt0Elxm,2025-02-28 15:53:13,2025-03-01 14:25:59,3,3,1,491,85280,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tghOdbXzV1MMGU7gwDWLlqUtXJ,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgtTHYbpupOsEefHbvCF4wGvQ5,"Yea, but ICE isn't coming for those that are here ""legally.""  See the difference? ",u_4bhWEmjbfvUO,2025-02-28 17:32:31,2025-03-01 14:26:14,4,0,1,385,112530,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgFiPQSZlCu4stZwMEXWEvbXNK,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tghktW1t2MVTp7N8dmS2b3wZct,No one is stopping anyone.  They are praying for the baby not the stooopid baby smasher.,u_4OPTBIBD6Xr1,2025-02-28 15:56:10,2025-03-01 14:26:37,3,1,6,229,119550,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tfwek2D8dgBfN5UGoKVmINrI04,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tfytlOKUaDK4ctXQng5HqAcPz4,NowIt is ridiculous and seemingly wrong but as long as they don’t physically get in the way of ICE or hide illegals they are not breaking the law. No different than you flashing your headlights to warn other drivers of a cop with radar.,u_PLfdK61GiHaK,2025-02-28 09:47:20,2025-03-01 20:41:04,2,10,11,456,10050,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tfytlOKUaDK4ctXQng5HqAcPz4,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg5FCG5SPlFXqZuWzV0UoKLIZD,You’re seriously comparing a speeding driver with criminal gang members? Try a different analogy.,u_XTnRwVQ2y7Dv,2025-02-28 10:39:30,2025-03-01 20:41:11,3,8,8,531,34480,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg5FCG5SPlFXqZuWzV0UoKLIZD,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgI1BqZuuCTUrPPdlzX2QvznV3,You seriously believe all immigrants are gang members or that Ice is only targeting them??,u_FXP8iDMm3lFr,2025-02-28 12:24:33,2025-03-01 14:27:35,4,5,5,430,169980,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgI1BqZuuCTUrPPdlzX2QvznV3,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgKBNJj28sotRSzn92MbvJaUs0,"Well, they are targeting people here illegally, taking jobs, flooding shelters &amp; emergency rooms, closing hospitals, expecting free handouts, whether gang members or not.",u_GP8WHfESWuhH,2025-02-28 12:42:20,2025-03-01 14:27:45,5,4,6,475,26690,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgKBNJj28sotRSzn92MbvJaUs0,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgajxle4DbAu8GgjWOXrePKlox,"I’m not sure where to begin. First you said targeting people taking jobs but in the same sentence you said expecting handouts… Also, how do you know they are only targeting undocumented? Can they tell just by looking at them?  ",u_LOri9YoQbGXN,2025-02-28 14:58:29,2025-03-01 14:27:57,6,2,4,488,10160,3
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgajxle4DbAu8GgjWOXrePKlox,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgfvxVeLtpjrqIZqOMfFS4XXo0,"Basically, yes.  You got a problem with evicting illegal residents?",u_GP8WHfESWuhH,2025-02-28 15:41:12,2025-03-01 14:28:19,7,4,2,504,26740,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgajxle4DbAu8GgjWOXrePKlox,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tghjVPz0LTWIZwAlHIstk5Bjhv,"they do both; free medical care, free education, while either getting paid ""under the table"" or using false id's/SS#'s",u_iwDCrAt0Elxm,2025-02-28 15:55:59,2025-02-28 19:46:14,7,3,1,492,85280,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgajxle4DbAu8GgjWOXrePKlox,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgpPNrooqKjwTQz4DLLJGjcIo1,there are illegals working for cash AND getting social services,u_ndEBDVPB03OI,2025-02-28 16:59:06,2025-02-28 19:46:20,7,2,1,376,16280,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgI1BqZuuCTUrPPdlzX2QvznV3,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgcsm6un5QiLKaeB2DOTUOTUI6,"As long as they’re here illegally, ICE should target them. It doesn’t matter if they’re gang members or not.",u_XTnRwVQ2y7Dv,2025-02-28 15:16:06,2025-03-01 06:55:48,5,2,1,461,34530,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tfytlOKUaDK4ctXQng5HqAcPz4,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tghUTL7Uk21pL2D9UfypAisNi0,"actually, that is illegal to do in some states",u_iwDCrAt0Elxm,2025-02-28 15:54:00,2025-03-01 20:41:13,3,1,3,388,85280,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg7ZXagUxD4jyUhlhOia4dIXFO,"Actually, that’s not true. That would be a reach since the public is not obligated to help the police.  This would fall under freedom of speech since they are just telling everyone. No different then if you flash your lights to warn others have a police officer nearby. If the someone from the public knowingly help them es sore then maybe.  The other issue is that ice more than likely doesn’t have an arrest warrant for a specific person.  There is no such thing as a blanket warrant.",u_LOri9YoQbGXN,2025-02-28 10:58:39,2025-03-02 16:44:30,1,14,26,607,9990,6
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg7ZXagUxD4jyUhlhOia4dIXFO,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgOjNqGrZuDoA8XV4vv59lSDub,"<strong>""Actually, that’s not true. That would be a reach since the public is not obligated to help the police.""</strong>The public is not allowed to hinder, obstruct, or ""forewarn"" criminals of impending police activity either.So <strong><em>no</em></strong> Brandon,<strong><em> it is a crime.</em></strong><strong>""Warning lawbreaking friends and family that the police are watching is indeed illegal</strong><strong>February 5, 2014 | WaPo""</strong>",u_NpkxKbdj1Hyc,2025-02-28 13:19:44,2025-03-01 20:40:24,2,11,5,666,161710,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgOjNqGrZuDoA8XV4vv59lSDub,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgSk340CR6grytdWqBNF5hIt19,"I’m sorry, I didn’t realized that you went to Washburn too. Please show me what statute that is under?If someone is in an official role such as a government employee then yes, otherwise freedom of speech would protect them.",u_LOri9YoQbGXN,2025-02-28 13:52:43,2025-03-01 20:40:34,3,5,6,576,10160,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgSk340CR6grytdWqBNF5hIt19,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tha0DlUSS9JmxgR7FTA5wrvZAu,"You went to that landfill of a school?It seems that they only taught you how to protest, like most.🤣Here, since you apparently missed this on your failed adventure to gain a J.D.:<strong>""CRM 2000 - 2500</strong><strong>2474. Elements Of Aiding And Abetting</strong><strong>To convict as a principal of aiding and abetting the commission of a crime, the government must prove that the defendant associated with the criminal venture, purposefully participated in the criminal activity, and sought by his actions to make the venture successful.""</strong>Such as warning a criminal to flee.There's also this:<strong>""CRM 1500-1999</strong><strong>1739. Offenses Related To Obstruction Of Justice Offenses</strong><strong>18 U.S.C. §§ 371 and 372--conspiracies to commit any offense against the United States, or to prevent or retaliate in response to the lawful discharge of the duties of Federal officers (overlap with 18 U.S.C. §§  1503, 1505, 1510, 1512, and 1513).""</strong>Oh, you didn't <strong><em>already</em></strong><em> </em>know of this beforehand?And yet you <strong><em>say</em></strong> you had a tertiary education?Well it certainly doesn't appear as if you've had much of a secondary education, much less have ever been admitted to law school.😂If you are an attorney, then God help your clients.They'll certainly need it, because you won't be of much help to anyone.",u_NpkxKbdj1Hyc,2025-02-28 23:22:14,2025-03-01 23:20:06,4,1,1,459,162060,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgSk340CR6grytdWqBNF5hIt19,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tkBrIxO6CaGrpkwvKDD7KTehJF,"CA Code:Section 148: Resisting, delaying, or obstructing a police officer or EMTSection 136.1: Intimidating a witness or victimSection 182: Conspiracy to obstruct justiceSection 114: False information in a police report",u_dRPfGRpoVst1,2025-03-01 21:33:09,2025-03-01 21:33:29,4,0,0,394,88570,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgOjNqGrZuDoA8XV4vv59lSDub,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tjkTv0QduOP3aNXT62Ad1VAB2p,"No, it's not. Just the same as flashing your lights to tell drivers there is a speed trap ahead.",u_YHZj1liQyoH4,2025-03-01 17:48:02,2025-03-01 20:40:36,3,0,1,341,244180,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg7ZXagUxD4jyUhlhOia4dIXFO,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgO3BuwdcSA8v9KbCwrzFQdY5D,Blanket warrent? No there isn’t. But a blanket pardon. That’s something the democrats know all too well. ,u_3oa9YsQDq66L,2025-02-28 13:14:09,2025-03-01 20:40:41,2,5,2,536,64130,4
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgO3BuwdcSA8v9KbCwrzFQdY5D,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgTRZJgtkl2LFBo5BQOmlIsVJx,Unfortunately there isn’t anything that prevents a blanket pardon.  It’s uncommon but it does happen as we seen. ,u_LOri9YoQbGXN,2025-02-28 13:58:29,2025-02-28 13:59:00,3,0,0,479,10140,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgTRZJgtkl2LFBo5BQOmlIsVJx,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgW7ANXpZN4dpkocmC1aGGUQJ6,"Yes we have, Biden pardoned everyone who was on his staff and his family members.Why would you pardon someone who hasn’t committed a crime?",u_4I2hmmF714vI,2025-02-28 14:20:27,2025-02-28 19:47:54,4,0,1,424,122690,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgO3BuwdcSA8v9KbCwrzFQdY5D,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2th5sejcCB0wdo4Zlbf6n6z6MLO,"Also, pardons for crimes not yet committed.",u_bMHF0vKRT6r0,2025-02-28 19:14:33,2025-03-01 09:08:57,3,1,0,469,222180,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgO3BuwdcSA8v9KbCwrzFQdY5D,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2thCystyYbagL1nduksbtfpQtp4,January 6. ,u_Oa3Hnyw6hckt,2025-02-28 20:12:56,2025-02-28 22:08:23,3,1,0,411,86040,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2thCystyYbagL1nduksbtfpQtp4,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tjmq77PORn2mQzcI7VOVuuFIEi,"2020 riots in democrat run cities allowed to continue for moths where:25 were murdered,17,000 arrested,Countless beaten and hospitalizedHundreds of businesses lost,and billions of tax dollars were needed to rebuild.What were the J6 stats again anna?This is why you people lost everything you could lose in November. The voting public are sick of it’s ok for dems but no one else. Please continue your agenda, we enjoyed the victory and are looking forward to more.",u_slOlBzQ0hDCk,2025-03-01 18:07:25,2025-03-01 18:53:29,4,0,0,370,50440,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgO3BuwdcSA8v9KbCwrzFQdY5D,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2thQz2YL4YQsrqyEZtWyas01w3d,January 6th traitors got their blanket pardon and your treasonous self was just fine with it.,u_dWwOFQ9Bhd5l,2025-02-28 22:08:04,2025-02-28 22:09:34,3,0,0,274,203360,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2thQz2YL4YQsrqyEZtWyas01w3d,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tjnf6se5JV2TxLj6xpiZ7zy6kI,"2020 in democrat run cities allowed to continue for moths where:25 were murdered,17,000 arrested,Countless beaten and hospitalizedHundreds of businesses lost,and billions of tax dollars were needed to rebuild.People are so sick of dems and their supporters making huge deals about anything that happens around Trump and ignoring things like these riots completely. It’s a whole new game now and you people are still playing the old one. You people are so busy screaming about Trumps victory margin being so small that you fail to see the bigger picture here. Please continue, we look forward to more victories.",u_slOlBzQ0hDCk,2025-03-01 18:14:11,2025-03-02 07:40:18,4,0,1,380,50440,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tjnf6se5JV2TxLj6xpiZ7zy6kI,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tlNgYa7l5vNLV9QxJg8A348M5a,"5 years ago. People protesting the illegal treatment of suspect being detained by police. The Trump administration IGNORING the reasons completely, to make up stories of cities being ""burned to the ground"", because..you know...""those people"".Yeah, no equivalence Ivan.",u_dWwOFQ9Bhd5l,2025-03-02 07:40:12,2025-03-02 07:41:23,5,0,0,434,203460,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg7ZXagUxD4jyUhlhOia4dIXFO,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg8vpYd5qllEynTloGqFsVedof,its about helping a criminal. ,u_fs9Ky75S0t13,2025-02-28 11:09:50,2025-03-01 20:40:43,2,8,6,454,34440,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg8vpYd5qllEynTloGqFsVedof,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgABt3WYA1qEVexRpqKbW2rDvs,Awesome. ,u_YOQfaKZEr6b8,2025-02-28 11:20:11,2025-02-28 12:23:23,3,1,0,397,32970,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tg7ZXagUxD4jyUhlhOia4dIXFO,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgATvpZk9f5QSDunnr7eY3V9Tx,It's illegal to flash your lights as well ,u_ZnpQ8OVf2hld,2025-02-28 11:22:34,2025-03-01 23:20:24,2,9,7,449,40910,3
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgATvpZk9f5QSDunnr7eY3V9Tx,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfqJWy5Po2iCYtWPrR16nnJnNl_r_2tgHtu8T3OEpwtYYNWVtRLvPh8S,Yeah no. “Courts across the country have held that flashing headlights to warn other drivers of speed traps ahead is a form of speech protected by the First Amendment.”,u_FXP8iDMm3lFr,2025-02-28 12:23:35,2025-03-01 23:20:29,3,7,6,536,169980,1
